number,value,datetime_start,datetime_complete,duration,params_dropout_p,params_hidden_weights0,params_hidden_weights1,params_initializers,params_kernel1,params_kernel2,params_learning_rate,params_momentum,params_n_fc_layers,params_optimizer,params_weight_decays,state
345,1.1300045251846313,2024-04-22 10:55:16.811373,2024-04-22 10:55:32.267602,0 days 00:00:15.456229,0.25691080954775114,603.0,414.0,True,4,3,0.00023961930141566708,,3,Adam,0.00045441020639984826,COMPLETE
346,0.8638915121555328,2024-04-22 10:55:32.267939,2024-04-22 10:55:47.658778,0 days 00:00:15.390839,0.31520614002056024,518.0,391.0,True,4,3,0.0001324729372571881,,3,Adam,0.0016154668603420607,COMPLETE
347,0.916606992483139,2024-04-22 10:55:47.659102,2024-04-22 10:56:03.065907,0 days 00:00:15.406805,0.2599294138539007,586.0,345.0,True,4,3,0.00016680906358781245,,3,Adam,0.0005968600550828048,COMPLETE
348,0.9358904361724854,2024-04-22 10:56:03.066216,2024-04-22 10:56:18.474530,0 days 00:00:15.408314,0.035496741491507736,467.0,375.0,True,4,3,0.0002281467106001589,,3,Adam,0.0010061048374945779,COMPLETE
349,1.037984848022461,2024-04-22 10:56:18.474837,2024-04-22 10:56:33.873972,0 days 00:00:15.399135,0.27209082586898226,490.0,360.0,True,4,3,0.00028446459973528125,,3,Adam,0.00048777599066480857,COMPLETE
350,1.159027636051178,2024-04-22 10:56:33.874282,2024-04-22 10:56:49.280747,0 days 00:00:15.406465,0.09384072322379824,533.0,397.0,False,4,3,0.00014917664003434675,,3,Adam,0.0006775696419293802,COMPLETE
351,0.7737889885902405,2024-04-22 10:56:49.281072,2024-04-22 10:57:04.696486,0 days 00:00:15.415414,0.2806853155122507,446.0,385.0,True,4,3,0.00018635201840713834,,3,Adam,0.00038894304354712434,COMPLETE
352,0.8408516347408295,2024-04-22 10:57:04.696810,2024-04-22 10:57:20.092367,0 days 00:00:15.395557,0.2837523644193604,441.0,384.0,True,4,3,0.0001944684611770796,,3,Adam,0.0003532159634708116,COMPLETE
353,0.9782115817070007,2024-04-22 10:57:20.092678,2024-04-22 10:57:35.495991,0 days 00:00:15.403313,0.3048294793308664,559.0,386.0,True,4,3,0.00022493132049617291,,3,Adam,0.00039167588055081046,COMPLETE
354,0.8305591344833374,2024-04-22 10:57:35.496336,2024-04-22 10:57:50.795559,0 days 00:00:15.299223,0.2904959260731718,417.0,369.0,True,4,3,0.00019057543732092054,,3,Adam,0.00024732638734566533,COMPLETE
355,0.9704849720001221,2024-04-22 10:57:50.795867,2024-04-22 10:58:06.112693,0 days 00:00:15.316826,0.273215546562088,450.0,349.0,True,4,3,0.00025792056118680235,,3,Adam,0.0004053031606801935,COMPLETE
356,0.8924852311611176,2024-04-22 10:58:06.113033,2024-04-22 10:58:21.548029,0 days 00:00:15.434996,0.22406843829536302,577.0,378.0,True,4,3,0.00017394012637090485,,3,Adam,0.000284214405217063,COMPLETE
357,0.9242813885211945,2024-04-22 10:58:21.548354,2024-04-22 10:58:36.950036,0 days 00:00:15.401682,0.26654505649127214,504.0,366.0,True,4,3,0.000316479956254359,,3,Adam,0.000443849363262173,COMPLETE
358,0.8963625431060791,2024-04-22 10:58:36.950349,2024-04-22 10:58:52.399635,0 days 00:00:15.449286,0.27985704980451287,521.0,339.0,True,4,3,0.00023354298301073972,,3,Adam,0.0011513175565647936,COMPLETE
359,0.9997249245643616,2024-04-22 10:58:52.399940,2024-04-22 10:59:07.835600,0 days 00:00:15.435660,0.24669765875037358,547.0,329.0,True,4,3,0.00020359788665763958,,3,Adam,0.0005050327497484446,COMPLETE
360,1.0861722230911255,2024-04-22 10:59:07.835907,2024-04-22 10:59:23.306926,0 days 00:00:15.471019,0.298540770691851,639.0,396.0,True,4,3,0.00026086632138657865,,3,Adam,0.0008484059645744707,COMPLETE
361,0.8309738039970398,2024-04-22 10:59:23.307241,2024-04-22 10:59:38.747828,0 days 00:00:15.440587,0.23804818440686543,616.0,347.0,True,4,3,7.895409794529119e-05,,3,Adam,0.00036551577892337845,COMPLETE
362,0.72793248295784,2024-04-22 10:59:38.748173,2024-04-22 10:59:54.137962,0 days 00:00:15.389789,0.28423234698477473,460.0,359.0,True,4,3,0.00016854671970836723,,3,Adam,0.0014484831393216469,COMPLETE
363,0.8750977516174316,2024-04-22 10:59:54.138288,2024-04-22 11:00:09.480442,0 days 00:00:15.342154,0.2671872207988423,418.0,357.0,True,4,3,0.00021614249644066189,,3,Adam,0.0014700400253933592,COMPLETE
364,0.8164580166339874,2024-04-22 11:00:09.480752,2024-04-22 11:00:24.827981,0 days 00:00:15.347229,0.25446154671967414,433.0,357.0,True,4,3,0.0001724651674985531,,3,Adam,0.0012972973513453857,COMPLETE
365,0.9957451224327087,2024-04-22 11:00:24.828314,2024-04-22 11:00:40.228814,0 days 00:00:15.400500,0.28035450840574055,457.0,349.0,True,4,3,0.000356697395674378,,3,Adam,0.0019261958877917428,COMPLETE
366,1.0273969769477844,2024-04-22 11:00:40.229197,2024-04-22 11:00:55.638959,0 days 00:00:15.409762,0.23030484244520782,468.0,374.0,True,4,3,0.00019027416885407416,,3,Adam,0.0011860113276930602,COMPLETE
367,0.7928293645381927,2024-04-22 11:00:55.639270,2024-04-22 11:01:11.024354,0 days 00:00:15.385084,0.24327500595941667,402.0,387.0,True,4,3,0.00027610064885538196,,3,Adam,0.0016822571968003548,COMPLETE
368,1.2600364089012146,2024-04-22 11:01:11.024699,2024-04-22 11:01:26.271562,0 days 00:00:15.246863,0.24320753481803742,118.0,116.0,False,4,3,0.00029496638188858913,,3,Adam,0.0016193533526252513,COMPLETE
369,1.1788641810417175,2024-04-22 11:01:26.271876,2024-04-22 11:01:41.667914,0 days 00:00:15.396038,0.22463526301499537,349.0,346.0,True,4,3,0.00033594429018724627,,3,Adam,0.001719118563239108,COMPLETE
370,0.8562259674072266,2024-04-22 11:01:41.668233,2024-04-22 11:01:57.046123,0 days 00:00:15.377890,0.2453816660887119,399.0,381.0,True,4,3,0.0002716004692496033,,3,Adam,0.0013936862713515956,COMPLETE
371,0.8028196841478348,2024-04-22 11:01:57.046435,2024-04-22 11:02:12.421882,0 days 00:00:15.375447,0.20744582413256907,421.0,387.0,True,4,3,0.0002504440177307937,,3,Adam,0.0020877944271484564,COMPLETE
372,0.8695275783538818,2024-04-22 11:02:12.422198,2024-04-22 11:02:27.819402,0 days 00:00:15.397204,0.23580069768131193,405.0,360.0,True,4,3,0.00042916900660596103,,3,Adam,0.0015995043572484473,COMPLETE
373,0.7884295880794525,2024-04-22 11:02:27.819721,2024-04-22 11:02:43.202428,0 days 00:00:15.382707,0.2564496390551267,391.0,380.0,True,4,3,0.00024843292330148196,,3,Adam,0.0018893676586510487,COMPLETE
374,1.0331223607063293,2024-04-22 11:02:43.202747,2024-04-22 11:02:58.931385,0 days 00:00:15.728638,0.254848217278403,990.0,423.0,True,4,3,0.00029224149598183015,,3,Adam,0.001767693115341598,COMPLETE
375,0.8861710131168365,2024-04-22 11:02:58.931696,2024-04-22 11:03:14.266362,0 days 00:00:15.334666,0.24716325456021904,376.0,,True,4,3,0.00022843864695919338,,2,Adam,0.0022911484580272123,COMPLETE
376,0.8511646389961243,2024-04-22 11:03:14.266671,2024-04-22 11:03:29.633772,0 days 00:00:15.367101,0.2593052211639419,390.0,380.0,True,4,3,0.00025442268985506427,,3,Adam,0.0014362977722549998,COMPLETE
377,0.900521457195282,2024-04-22 11:03:29.634082,2024-04-22 11:03:45.017883,0 days 00:00:15.383801,0.23405890221532877,390.0,381.0,True,4,3,0.0003270773080944301,,3,Adam,0.0018931939374949509,COMPLETE
378,0.9653614461421967,2024-04-22 11:03:45.018206,2024-04-22 11:04:00.320246,0 days 00:00:15.302040,0.27000612814070435,363.0,358.0,True,4,3,0.00022178894178681685,,3,Adam,0.002172695464136368,COMPLETE
379,0.8249919414520264,2024-04-22 11:04:00.320573,2024-04-22 11:04:15.720036,0 days 00:00:15.399463,0.25096656276598794,437.0,391.0,True,4,3,0.0002789109220853161,,3,Adam,0.0016197207743400494,COMPLETE
380,0.9340813457965851,2024-04-22 11:04:15.720366,2024-04-22 11:04:31.042367,0 days 00:00:15.322001,0.24214615822632055,344.0,342.0,True,4,3,0.00021157233088274076,,3,Adam,0.0019795880685473653,COMPLETE
381,1.0005502998828888,2024-04-22 11:04:31.042679,2024-04-22 11:04:46.386981,0 days 00:00:15.344302,0.14025292986187185,406.0,368.0,True,4,3,0.0003789784175300007,,3,Adam,0.0010738984463527312,COMPLETE
382,0.7783870995044708,2024-04-22 11:04:46.387293,2024-04-22 11:05:01.681937,0 days 00:00:15.294644,0.2610416510946973,382.0,372.0,True,4,3,0.00024678043010807876,,3,Adam,0.0013082994624454955,COMPLETE
383,0.9283514022827148,2024-04-22 11:05:01.682261,2024-04-22 11:05:17.039239,0 days 00:00:15.356978,0.26524877188800683,359.0,351.0,True,4,3,0.00023920688309287823,,3,Adam,0.0009406671437054618,COMPLETE
384,0.8269740641117096,2024-04-22 11:05:17.039584,2024-04-22 11:05:32.383557,0 days 00:00:15.343973,0.27720672328025514,373.0,368.0,True,4,3,0.0001888045061597749,,3,Adam,0.0012621006360897863,COMPLETE
385,0.8649198710918427,2024-04-22 11:05:32.383874,2024-04-22 11:05:47.654942,0 days 00:00:15.271068,0.2580437401427186,307.0,306.0,True,4,3,0.00016713343047516994,,3,Adam,0.0007865010306237314,COMPLETE
386,1.1982179284095764,2024-04-22 11:05:47.655281,2024-04-22 11:06:03.000461,0 days 00:00:15.345180,0.15541321602075941,447.0,374.0,True,4,3,2.2782409268724443e-05,,3,Adam,0.0012561085119188835,COMPLETE
387,0.8173310160636902,2024-04-22 11:06:03.000792,2024-04-22 11:06:18.383392,0 days 00:00:15.382600,0.275332065757478,379.0,372.0,True,4,3,0.0002070014572636435,,3,Adam,0.0010838004252732884,COMPLETE
388,1.22820246219635,2024-04-22 11:06:18.383719,2024-04-22 11:06:33.817379,0 days 00:00:15.433660,0.25765536527671384,474.0,281.0,False,4,3,0.0002418689763654142,,3,Adam,0.001464575415337223,COMPLETE
389,0.9176254868507385,2024-04-22 11:06:33.817719,2024-04-22 11:06:49.267238,0 days 00:00:15.449519,0.1733589519554088,482.0,269.0,True,4,3,0.0001614130554877427,,3,Adam,0.0007611829124849145,COMPLETE
390,0.9491389095783234,2024-04-22 11:06:49.267581,2024-04-22 11:07:04.671046,0 days 00:00:15.403465,0.26750079421382494,449.0,261.0,True,4,3,0.00020323198248417188,,3,Adam,0.0009283445388964394,COMPLETE
391,0.8922037482261658,2024-04-22 11:07:04.671388,2024-04-22 11:07:20.056301,0 days 00:00:15.384913,0.25076921726022094,460.0,364.0,True,4,3,0.0002995496949217364,,3,Adam,0.0003246522062781796,COMPLETE
392,0.99844691157341,2024-04-22 11:07:20.056617,2024-04-22 11:07:35.434774,0 days 00:00:15.378157,0.2811251480276734,426.0,377.0,True,4,3,0.00013002765135118106,,3,Adam,0.0013660115846309564,COMPLETE
393,0.9449974298477173,2024-04-22 11:07:35.435089,2024-04-22 11:07:50.882674,0 days 00:00:15.447585,0.06764144688485686,553.0,395.0,True,4,3,0.0002275431369231782,,3,Adam,0.0006837054533336235,COMPLETE
394,0.9855120778083801,2024-04-22 11:07:50.882992,2024-04-22 11:08:06.305944,0 days 00:00:15.422952,0.26172355258259095,533.0,398.0,True,4,3,0.00018997984719679436,,3,Adam,0.0006496668072874538,COMPLETE
395,1.030115783214569,2024-04-22 11:08:06.306270,2024-04-22 11:08:21.581404,0 days 00:00:15.275134,0.2271029244340803,326.0,324.0,True,4,3,0.0002556439007029774,,3,Adam,0.0017909916142914964,COMPLETE
396,0.7900195717811584,2024-04-22 11:08:21.581722,2024-04-22 11:08:36.935810,0 days 00:00:15.354088,0.27074441627302565,497.0,371.0,True,4,3,0.00014652291265622404,,3,Adam,0.0008067618821338021,COMPLETE
397,0.8877099752426147,2024-04-22 11:08:36.936135,2024-04-22 11:08:52.366244,0 days 00:00:15.430109,0.28723506731308873,485.0,363.0,True,4,3,0.0001818014138088685,,3,Adam,0.002426076291007382,COMPLETE
398,0.9949909150600433,2024-04-22 11:08:52.366574,2024-04-22 11:09:07.799403,0 days 00:00:15.432829,0.2713165307357112,490.0,371.0,True,4,3,0.00015670490040818898,,3,Adam,0.0014108597215480587,COMPLETE
399,0.8685548901557922,2024-04-22 11:09:07.799753,2024-04-22 11:09:23.254377,0 days 00:00:15.454624,0.28308221993167215,467.0,276.0,True,4,3,0.00021552525362968032,,3,Adam,0.0004204484965119129,COMPLETE
400,0.9349040985107422,2024-04-22 11:09:23.254729,2024-04-22 11:09:38.656729,0 days 00:00:15.402000,0.2736181489745607,436.0,361.0,True,4,3,0.00016481209311156947,,3,Adam,0.006896382321509945,COMPLETE
401,0.9184396266937256,2024-04-22 11:09:38.657069,2024-04-22 11:09:54.093989,0 days 00:00:15.436920,0.262828945724372,497.0,354.0,True,4,3,0.00026125181869730184,,3,Adam,0.0009003778511473548,COMPLETE
402,0.8948991894721985,2024-04-22 11:09:54.094300,2024-04-22 11:10:09.583748,0 days 00:00:15.489448,0.14430955467188267,459.0,368.0,True,4,5,0.0003273405040059122,,3,Adam,0.001147348617597395,COMPLETE
403,0.8359836041927338,2024-04-22 11:10:09.584068,2024-04-22 11:10:25.012159,0 days 00:00:15.428091,0.12577500592593774,476.0,375.0,True,4,3,0.00020657702518999904,,3,Adam,0.00030739070570595797,COMPLETE
404,0.7796171605587006,2024-04-22 11:10:25.012473,2024-04-22 11:10:40.421444,0 days 00:00:15.408971,0.1957568352583882,515.0,,True,4,3,0.00014362124769871318,,2,Adam,0.0007073037695862061,COMPLETE
405,0.970400482416153,2024-04-22 11:10:40.421766,2024-04-22 11:10:55.894588,0 days 00:00:15.472822,0.1854603398733485,567.0,,True,4,3,0.00018313566536858904,,2,Adam,0.0005849515986267897,COMPLETE
406,0.7398286759853363,2024-04-22 11:10:55.894924,2024-04-22 11:11:11.322294,0 days 00:00:15.427370,0.17766790632434856,517.0,283.0,True,4,3,0.00023879341933487518,,3,Adam,0.0006537025829388826,COMPLETE
407,0.9039116501808167,2024-04-22 11:11:11.322620,2024-04-22 11:11:26.790836,0 days 00:00:15.468216,0.19883942304094235,,,True,5,3,0.00022887695912532813,,1,Adam,0.0006903325730771445,COMPLETE
408,1.0720660090446472,2024-04-22 11:11:26.791179,2024-04-22 11:11:42.431999,0 days 00:00:15.640820,0.1902079852508476,955.0,,False,4,3,0.0003037881742452244,,2,Adam,0.0006266223268254654,COMPLETE
409,0.7792044579982758,2024-04-22 11:11:42.432311,2024-04-22 11:11:57.844741,0 days 00:00:15.412430,0.1827831110588988,515.0,,True,4,3,0.00018986234524552814,,2,Adam,0.0007085519223433406,COMPLETE
410,0.7304641306400299,2024-04-22 11:11:57.845092,2024-04-22 11:12:13.191157,0 days 00:00:15.346065,0.17173164340933686,518.0,,True,4,3,0.00016435202788346747,,2,Adam,0.0007323216408150341,COMPLETE
411,0.8696787059307098,2024-04-22 11:12:13.191473,2024-04-22 11:12:28.669053,0 days 00:00:15.477580,0.1764118820220843,518.0,,True,4,3,0.00016405804983909918,,2,Adam,0.0007394928540814122,COMPLETE
412,0.7289621531963348,2024-04-22 11:12:28.669388,2024-04-22 11:12:44.076451,0 days 00:00:15.407063,0.18006967010383748,542.0,,True,4,3,0.0001915372854393086,,2,Adam,0.0008741162353364475,COMPLETE
413,0.85258549451828,2024-04-22 11:12:44.076772,2024-04-22 11:12:59.447547,0 days 00:00:15.370775,0.1701994853326887,538.0,,True,4,3,0.0001917924513185614,,2,Adam,0.0010647900011693183,COMPLETE
414,0.9009212851524353,2024-04-22 11:12:59.447870,2024-04-22 11:13:14.870619,0 days 00:00:15.422749,0.17796786296522654,549.0,,True,4,3,0.00019982388354296588,,2,Adam,0.0009279545293617451,COMPLETE
415,1.0733979940414429,2024-04-22 11:13:14.870911,2024-04-22 11:13:30.234018,0 days 00:00:15.363107,0.18413628627611514,287.0,,True,4,3,0.00017599128862189306,,2,Adam,0.00097261101212809,COMPLETE
416,1.0903289318084717,2024-04-22 11:13:30.234340,2024-04-22 11:13:45.676373,0 days 00:00:15.442033,0.1715329130510473,579.0,,True,4,3,0.00021642482769595214,,2,Adam,0.0008395246902140804,COMPLETE
417,0.7808732986450195,2024-04-22 11:13:45.676690,2024-04-22 11:14:00.929252,0 days 00:00:15.252562,0.20540242257121885,250.0,,True,4,3,0.0001672674459109842,,2,Adam,0.0007957468331281405,COMPLETE
418,0.8743206560611725,2024-04-22 11:14:00.929595,2024-04-22 11:14:16.307739,0 days 00:00:15.378144,0.1817337328687322,510.0,,True,4,3,0.00019135484662117163,,2,Adam,0.0005119027298570882,COMPLETE
419,0.8805972933769226,2024-04-22 11:14:16.308057,2024-04-22 11:14:31.723207,0 days 00:00:15.415150,0.16242395444485078,540.0,,True,4,3,0.00021873423471133413,,2,Adam,0.00036549814851707284,COMPLETE
420,1.0056243538856506,2024-04-22 11:14:31.723538,2024-04-22 11:14:46.919578,0 days 00:00:15.196040,0.19258484011274446,,,True,4,3,0.00015032532619458088,,1,Adam,0.0006041680170021235,COMPLETE
421,0.8548295497894287,2024-04-22 11:14:46.919918,2024-04-22 11:15:02.352225,0 days 00:00:15.432307,0.17607736581941605,559.0,,True,4,3,0.00018138569901346844,,2,Adam,0.0011872484186147248,COMPLETE
422,0.9705095589160919,2024-04-22 11:15:02.352553,2024-04-22 11:15:17.808018,0 days 00:00:15.455465,0.16074431764766917,524.0,,True,4,3,0.0002323860675144204,,2,Adam,0.0002726695025515518,COMPLETE
423,0.9174883365631104,2024-04-22 11:15:17.808322,2024-04-22 11:15:33.232933,0 days 00:00:15.424611,0.18219381088433365,496.0,,True,4,3,0.00019778813919015784,,2,Adam,0.0007259608289232321,COMPLETE
424,0.837295264005661,2024-04-22 11:15:33.233259,2024-04-22 11:15:48.658231,0 days 00:00:15.424972,0.17235902470728576,563.0,,True,4,3,0.00016191887779774206,,2,Adam,0.0004452979872444301,COMPLETE
425,0.9789389669895172,2024-04-22 11:15:48.658579,2024-04-22 11:16:04.151968,0 days 00:00:15.493389,0.1542652158347083,595.0,,True,4,3,0.00024415132500174856,,2,Adam,0.0009225727694396299,COMPLETE
426,0.7451132535934448,2024-04-22 11:16:04.152308,2024-04-22 11:16:19.633251,0 days 00:00:15.480943,0.19444531707262672,534.0,,True,4,3,0.00021303600555594597,,2,Adam,0.0005447983501061556,COMPLETE
427,1.023472547531128,2024-04-22 11:16:19.633574,2024-04-22 11:16:35.044128,0 days 00:00:15.410554,0.2071033397409758,543.0,,False,4,3,0.00027505116347807413,,2,Adam,0.0004015221386647364,COMPLETE
428,0.8586228787899017,2024-04-22 11:16:35.044447,2024-04-22 11:16:50.511413,0 days 00:00:15.466966,0.1940103724530726,579.0,281.0,True,4,3,0.0002241739399169107,,3,Adam,0.00045855648275890793,COMPLETE
429,1.013608455657959,2024-04-22 11:16:50.511736,2024-04-22 11:17:05.948307,0 days 00:00:15.436571,0.21687464854377672,559.0,,True,4,3,0.0001428360732339028,,2,Adam,0.0005991806774560138,COMPLETE
430,0.8149731159210205,2024-04-22 11:17:05.948641,2024-04-22 11:17:21.313834,0 days 00:00:15.365193,0.16515981122124124,486.0,,True,4,3,0.00021674694452678418,,2,Adam,0.0005286978886295073,COMPLETE
431,1.1000290513038635,2024-04-22 11:17:21.314169,2024-04-22 11:17:36.766617,0 days 00:00:15.452448,0.19845683560768315,529.0,,True,4,3,0.00026125911684301195,,2,Adam,0.0015010594853776013,COMPLETE
432,0.8773398399353027,2024-04-22 11:17:36.766940,2024-04-22 11:17:52.248297,0 days 00:00:15.481357,0.21686172986000377,506.0,,True,4,3,0.00015966827869492395,,2,Adam,0.0005011290949770486,COMPLETE
433,0.8241188824176788,2024-04-22 11:17:52.248629,2024-04-22 11:18:07.757561,0 days 00:00:15.508932,0.16853141091858584,545.0,257.0,True,4,3,0.0001959749350761221,,3,Adam,0.00041511108649246636,COMPLETE
434,0.7573108375072479,2024-04-22 11:18:07.757903,2024-04-22 11:18:23.165165,0 days 00:00:15.407262,0.15539861140265568,477.0,272.0,True,4,3,0.0002890445315979093,,3,Adam,0.000543547799669144,COMPLETE
435,1.0106752812862396,2024-04-22 11:18:23.165486,2024-04-22 11:18:38.639380,0 days 00:00:15.473894,0.15448517907288722,484.0,262.0,True,4,3,0.0003152095088291254,,3,Adam,0.0003405984940869483,COMPLETE
436,1.0595641732215881,2024-04-22 11:18:38.639703,2024-04-22 11:18:54.048311,0 days 00:00:15.408608,0.1600137998918572,470.0,268.0,True,4,3,0.00017238536302058592,,3,Adam,0.0005171707341530016,COMPLETE
437,0.8925609886646271,2024-04-22 11:18:54.048616,2024-04-22 11:19:09.631092,0 days 00:00:15.582476,0.17037858250608395,497.0,250.0,True,4,5,0.0003421222905421492,,3,Adam,0.0005992846479607528,COMPLETE
438,0.7382326126098633,2024-04-22 11:19:09.631417,2024-04-22 11:19:25.020609,0 days 00:00:15.389192,0.14816911767172675,455.0,277.0,True,4,3,0.00028618404945157666,,3,Adam,0.0005422932140045345,COMPLETE
439,1.0445978045463562,2024-04-22 11:19:25.020963,2024-04-22 11:19:40.411919,0 days 00:00:15.390956,0.15107438222182287,458.0,272.0,True,4,3,0.00039741381625468754,,3,Adam,0.0006022387995031302,COMPLETE
440,0.8051648437976837,2024-04-22 11:19:40.412245,2024-04-22 11:19:55.778036,0 days 00:00:15.365791,0.14764698652877356,469.0,,True,4,3,0.00028360297001835577,,2,Adam,0.0005121216669918379,COMPLETE
441,1.1667166352272034,2024-04-22 11:19:55.778375,2024-04-22 11:20:11.159760,0 days 00:00:15.381385,0.1382816107782876,450.0,286.0,True,4,3,0.0003461384024227758,,3,Adam,0.00045494860058489794,COMPLETE
442,0.9409438669681549,2024-04-22 11:20:11.160117,2024-04-22 11:20:26.621738,0 days 00:00:15.461621,0.15785474190208634,477.0,279.0,True,4,3,0.0004556599345809295,,3,Adam,0.0006591190082967141,COMPLETE
443,0.9927639067173004,2024-04-22 11:20:26.622085,2024-04-22 11:20:42.023535,0 days 00:00:15.401450,0.18445577891022,495.0,272.0,True,4,3,0.0003047792670769556,,3,Adam,0.0005771721611696075,COMPLETE
444,0.8492059409618378,2024-04-22 11:20:42.023859,2024-04-22 11:20:57.456423,0 days 00:00:15.432564,0.17635058077198865,525.0,286.0,True,4,3,0.0002605225390855847,,3,Adam,0.0005385209355418637,COMPLETE
445,0.9212185144424438,2024-04-22 11:20:57.456736,2024-04-22 11:21:12.626488,0 days 00:00:15.169752,0.16705389188182626,449.0,293.0,True,3,3,0.0002248202193799458,,3,Adam,0.0006755486533198497,COMPLETE
